method,order,query_id,split,stop_step,budget_frac,stopped,ndcg,ndcg_vs_bm25,ndcg_vs_exhaustive,topk_overlap_vs_exhaustive,exact_topk_match,severe_harm,premature_stop_qrel_label,premature_instability_qrelfree
fixed_0.05,random,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,5,0.047619047619047616,True,0.9493885684853097,-0.0056350896139378825,-0.033503513471378144,0.6666666666666666,False,False,True,True
fixed_0.10,random,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,10,0.09523809523809523,True,0.9493885684853097,-0.0056350896139378825,-0.033503513471378144,0.6666666666666666,False,False,True,True
fixed_0.20,random,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,21,0.2,True,0.9550236580992476,0.0,-0.02786842385744026,0.6666666666666666,False,False,True,True
exhaustive,random,9003fb79e7848ced3be975c3d87a9348a4b8d377,test,105,1.0,True,0.9828920819566879,0.02786842385744026,0.0,1.0,True,False,False,False
counterfactual_primary,random,9e76a700f03ef476b964b27e23c071163e44c232,test,63,0.6,False,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
counterfactual_conservative,random,9e76a700f03ef476b964b27e23c071163e44c232,test,63,0.6,False,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
counterfactual_aggressive,random,9e76a700f03ef476b964b27e23c071163e44c232,test,32,0.3047619047619048,True,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
simple_recent_stability,random,9e76a700f03ef476b964b27e23c071163e44c232,test,13,0.12380952380952381,True,1.0,0.0,0.0,0.5384615384615384,False,False,False,True
fixed_0.05,random,9e76a700f03ef476b964b27e23c071163e44c232,test,5,0.047619047619047616,True,1.0,0.0,0.0,1.0,True,False,False,False
fixed_0.10,random,9e76a700f03ef476b964b27e23c071163e44c232,test,10,0.09523809523809523,True,1.0,0.0,0.0,0.5384615384615384,False,False,False,True
fixed_0.20,random,9e76a700f03ef476b964b27e23c071163e44c232,test,21,0.2,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
exhaustive,random,9e76a700f03ef476b964b27e23c071163e44c232,test,105,1.0,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_primary,random,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,63,0.6,False,1.0,0.24309394712395782,0.0,0.8181818181818182,False,False,False,True
counterfactual_conservative,random,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,63,0.6,False,1.0,0.24309394712395782,0.0,0.8181818181818182,False,False,False,True
counterfactual_aggressive,random,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,42,0.4,True,0.9747429528567879,0.21783689998074574,-0.025257047143212086,0.8181818181818182,False,False,True,True
simple_recent_stability,random,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,4,0.0380952380952381,True,0.8297197050122157,0.07281365213617352,-0.1702802949877843,0.5384615384615384,False,False,True,True
fixed_0.05,random,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,5,0.047619047619047616,True,0.7618017901203944,0.004895737244352216,-0.2381982098796056,0.5384615384615384,False,False,True,True
fixed_0.10,random,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,10,0.09523809523809523,True,0.9427731067700877,0.18586705389404556,-0.05722689322991226,0.6666666666666666,False,False,True,True
fixed_0.20,random,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,21,0.2,True,0.9747429528567879,0.21783689998074574,-0.025257047143212086,0.6666666666666666,False,False,True,True
exhaustive,random,b045f045e331700cdef309e0d40b15a64cdf5b8a,test,105,1.0,True,1.0,0.24309394712395782,0.0,1.0,True,False,False,False
counterfactual_primary,random,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,31,0.29523809523809524,True,0.7178308354005997,0.04732887166037303,-0.2717753897865528,0.5384615384615384,False,False,True,True
counterfactual_conservative,random,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,33,0.3142857142857143,True,0.7682972668889274,0.09779530314870077,-0.22130895829822506,0.5384615384615384,False,False,True,True
counterfactual_aggressive,random,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,15,0.14285714285714285,True,0.5873259502392343,-0.08317601350099235,-0.4022802749479182,0.42857142857142855,False,True,True,True
simple_recent_stability,random,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,12,0.11428571428571428,True,0.6853652360705913,0.014863272330364663,-0.30424098911656117,0.5384615384615384,False,False,True,True
fixed_0.05,random,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,5,0.047619047619047616,True,0.5832678409476796,-0.08723412279254705,-0.4063383842394729,0.42857142857142855,False,True,True,True
fixed_0.10,random,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,10,0.09523809523809523,True,0.6853652360705913,0.014863272330364663,-0.30424098911656117,0.5384615384615384,False,False,True,True
fixed_0.20,random,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,21,0.2,True,0.6108377030333358,-0.05966426070689079,-0.3787685221538166,0.42857142857142855,False,True,True,True
exhaustive,random,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,105,1.0,True,0.9896062251871525,0.31910426144692583,0.0,1.0,True,False,False,False
counterfactual_primary,random,b47402a9a68f23b548ae6e0349700ea651b7a373,test,55,0.5238095238095238,True,1.0,0.1702802949877843,0.010393774812847534,1.0,True,False,False,False
counterfactual_conservative,random,b47402a9a68f23b548ae6e0349700ea651b7a373,test,56,0.5333333333333333,True,1.0,0.1702802949877843,0.010393774812847534,1.0,True,False,False,False
counterfactual_aggressive,random,b47402a9a68f23b548ae6e0349700ea651b7a373,test,25,0.23809523809523808,True,0.9565912771023182,0.12687157209010247,-0.033014948084834295,0.8181818181818182,False,False,True,True
simple_recent_stability,random,b47402a9a68f23b548ae6e0349700ea651b7a373,test,5,0.047619047619047616,True,0.9505310077117098,0.12081130269949414,-0.039075217475442625,0.6666666666666666,False,False,True,True
fixed_0.05,random,b47402a9a68f23b548ae6e0349700ea651b7a373,test,5,0.047619047619047616,True,0.9505310077117098,0.12081130269949414,-0.039075217475442625,0.6666666666666666,False,False,True,True
fixed_0.10,random,b47402a9a68f23b548ae6e0349700ea651b7a373,test,10,0.09523809523809523,True,0.9565912771023182,0.12687157209010247,-0.033014948084834295,0.6666666666666666,False,False,True,True
fixed_0.20,random,b47402a9a68f23b548ae6e0349700ea651b7a373,test,21,0.2,True,0.9565912771023182,0.12687157209010247,-0.033014948084834295,0.6666666666666666,False,False,True,True
exhaustive,random,b47402a9a68f23b548ae6e0349700ea651b7a373,test,105,1.0,True,0.9896062251871525,0.15988652017493676,0.0,1.0,True,False,False,False
counterfactual_primary,random,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,60,0.5714285714285714,True,0.9325172924861036,0.13120507751234178,-0.018713907576582534,0.8181818181818182,False,False,False,True
counterfactual_conservative,random,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,63,0.6,False,0.9325172924861036,0.13120507751234178,-0.018713907576582534,0.8181818181818182,False,False,False,True
counterfactual_aggressive,random,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,38,0.3619047619047619,True,0.830419897363192,0.02910768238943018,-0.12081130269949414,0.6666666666666666,False,False,True,True
simple_recent_stability,random,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,12,0.11428571428571428,True,0.8122682216087223,0.010956006634960436,-0.13896297845396388,0.42857142857142855,False,False,True,True
fixed_0.05,random,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,5,0.047619047619047616,True,0.6992148198508501,-0.10209739512291172,-0.25201638021183603,0.42857142857142855,False,True,True,True
fixed_0.10,random,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,10,0.09523809523809523,True,0.8122682216087223,0.010956006634960436,-0.13896297845396388,0.42857142857142855,False,False,True,True
fixed_0.20,random,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,21,0.2,True,0.8200261225503443,0.018713907576582534,-0.13120507751234178,0.5384615384615384,False,False,True,True
exhaustive,random,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,105,1.0,True,0.9512312000626861,0.14991898508892432,0.0,1.0,True,False,False,False
counterfactual_primary,random,b8eea99bb5345329ea058072133f568f7bdd27bd,test,49,0.4666666666666667,True,0.9818483242455303,0.40882341451454796,-0.018151675754469743,0.8181818181818182,False,False,False,True
counterfactual_conservative,random,b8eea99bb5345329ea058072133f568f7bdd27bd,test,63,0.6,False,0.9512312000626861,0.37820629033170383,-0.04876879993731387,0.8181818181818182,False,False,True,True
counterfactual_aggressive,random,b8eea99bb5345329ea058072133f568f7bdd27bd,test,24,0.22857142857142856,True,0.8386421381000938,0.2656172283691115,-0.1613578618999062,0.5384615384615384,False,False,True,True
simple_recent_stability,random,b8eea99bb5345329ea058072133f568f7bdd27bd,test,13,0.12380952380952381,True,0.7821154372211577,0.20909052749017543,-0.21788456277884227,0.6666666666666666,False,False,True,True
fixed_0.05,random,b8eea99bb5345329ea058072133f568f7bdd27bd,test,5,0.047619047619047616,True,0.6613041345216636,0.08827922479068129,-0.3386958654783364,0.6666666666666666,False,False,True,True
fixed_0.10,random,b8eea99bb5345329ea058072133f568f7bdd27bd,test,10,0.09523809523809523,True,0.7821154372211577,0.20909052749017543,-0.21788456277884227,0.6666666666666666,False,False,True,True
fixed_0.20,random,b8eea99bb5345329ea058072133f568f7bdd27bd,test,21,0.2,True,0.8587959739536173,0.285771064222635,-0.1412040260463827,0.5384615384615384,False,False,True,True
exhaustive,random,b8eea99bb5345329ea058072133f568f7bdd27bd,test,105,1.0,True,1.0,0.4269750902690177,0.0,1.0,True,False,False,False
counterfactual_primary,random,c05ae45c262b270df1e99a32efa35036aae8d950,test,34,0.3238095238095238,True,0.975788054854922,0.14000808045209812,-0.013818170332230428,0.8181818181818182,False,False,False,True
counterfactual_conservative,random,c05ae45c262b270df1e99a32efa35036aae8d950,test,62,0.5904761904761905,True,1.0,0.16422002559717608,0.010393774812847534,0.8181818181818182,False,False,False,True
counterfactual_aggressive,random,c05ae45c262b270df1e99a32efa35036aae8d950,test,16,0.1523809523809524,True,0.9708923176105698,0.1351123432077459,-0.018713907576582645,0.5384615384615384,False,False,False,True
simple_recent_stability,random,c05ae45c262b270df1e99a32efa35036aae8d950,test,4,0.0380952380952381,True,0.843537875344446,0.007757900941622098,-0.14606834984270645,0.5384615384615384,False,False,True,True
fixed_0.05,random,c05ae45c262b270df1e99a32efa35036aae8d950,test,5,0.047619047619047616,True,0.843537875344446,0.007757900941622098,-0.14606834984270645,0.5384615384615384,False,False,True,True
fixed_0.10,random,c05ae45c262b270df1e99a32efa35036aae8d950,test,10,0.09523809523809523,True,0.9708923176105698,0.1351123432077459,-0.018713907576582645,0.5384615384615384,False,False,False,True
fixed_0.20,random,c05ae45c262b270df1e99a32efa35036aae8d950,test,21,0.2,True,0.9818483242455303,0.14606834984270634,-0.007757900941622209,0.5384615384615384,False,False,False,True
exhaustive,random,c05ae45c262b270df1e99a32efa35036aae8d950,test,105,1.0,True,0.9896062251871525,0.15382625078432854,0.0,1.0,True,False,False,False
counterfactual_primary,random,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,17,0.1619047619047619,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_conservative,random,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,18,0.17142857142857143,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_aggressive,random,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,12,0.11428571428571428,True,1.0,0.0,0.0,1.0,True,False,False,False
simple_recent_stability,random,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,4,0.0380952380952381,True,1.0,0.0,0.0,1.0,True,False,False,False
fixed_0.05,random,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,5,0.047619047619047616,True,1.0,0.0,0.0,1.0,True,False,False,False
fixed_0.10,random,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,10,0.09523809523809523,True,1.0,0.0,0.0,1.0,True,False,False,False
fixed_0.20,random,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,21,0.2,True,1.0,0.0,0.0,1.0,True,False,False,False
exhaustive,random,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,105,1.0,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_primary,random,c4e76b318149a106563d53892dde801a37a637cc,test,34,0.3238095238095238,True,0.9708923176105698,0.11696066745327616,-0.02910768238943018,0.8181818181818182,False,False,True,True
counterfactual_conservative,random,c4e76b318149a106563d53892dde801a37a637cc,test,44,0.41904761904761906,True,0.9708923176105698,0.11696066745327616,-0.02910768238943018,0.8181818181818182,False,False,True,True
counterfactual_aggressive,random,c4e76b318149a106563d53892dde801a37a637cc,test,29,0.2761904761904762,True,0.9708923176105698,0.11696066745327616,-0.02910768238943018,0.6666666666666666,False,False,True,True
simple_recent_stability,random,c4e76b318149a106563d53892dde801a37a637cc,test,4,0.0380952380952381,True,0.8539316501572937,0.0,-0.14606834984270634,0.5384615384615384,False,False,True,True
fixed_0.05,random,c4e76b318149a106563d53892dde801a37a637cc,test,5,0.047619047619047616,True,0.9519709359886506,0.0980392858313569,-0.04802906401134943,0.6666666666666666,False,False,True,True
fixed_0.10,random,c4e76b318149a106563d53892dde801a37a637cc,test,10,0.09523809523809523,True,0.9519709359886506,0.0980392858313569,-0.04802906401134943,0.6666666666666666,False,False,True,True
fixed_0.20,random,c4e76b318149a106563d53892dde801a37a637cc,test,21,0.2,True,0.9560290452802053,0.1020973951229116,-0.04397095471979473,0.6666666666666666,False,False,True,True
exhaustive,random,c4e76b318149a106563d53892dde801a37a637cc,test,105,1.0,True,1.0,0.14606834984270634,0.0,1.0,True,False,False,False
counterfactual_primary,random,dc344ea8e993584b924522d95febaeb74de2ad30,test,39,0.37142857142857144,True,0.9896062251871525,0.0,0.0,0.6666666666666666,False,False,False,True
counterfactual_conservative,random,dc344ea8e993584b924522d95febaeb74de2ad30,test,63,0.6,False,1.0,0.010393774812847534,0.010393774812847534,0.8181818181818182,False,False,False,True
counterfactual_aggressive,random,dc344ea8e993584b924522d95febaeb74de2ad30,test,3,0.02857142857142857,True,0.9896062251871525,0.0,0.0,0.5384615384615384,False,False,False,True
simple_recent_stability,random,dc344ea8e993584b924522d95febaeb74de2ad30,test,4,0.0380952380952381,True,0.9896062251871525,0.0,0.0,0.5384615384615384,False,False,False,True
fixed_0.05,random,dc344ea8e993584b924522d95febaeb74de2ad30,test,5,0.047619047619047616,True,0.9818483242455303,-0.007757900941622209,-0.007757900941622209,0.5384615384615384,False,False,False,True
fixed_0.10,random,dc344ea8e993584b924522d95febaeb74de2ad30,test,10,0.09523809523809523,True,0.9818483242455303,-0.007757900941622209,-0.007757900941622209,0.5384615384615384,False,False,False,True
fixed_0.20,random,dc344ea8e993584b924522d95febaeb74de2ad30,test,21,0.2,True,0.9896062251871525,0.0,0.0,0.6666666666666666,False,False,False,True
exhaustive,random,dc344ea8e993584b924522d95febaeb74de2ad30,test,105,1.0,True,0.9896062251871525,0.0,0.0,1.0,True,False,False,False
counterfactual_primary,random,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,55,0.5238095238095238,True,0.9512312000626861,0.09243522610906885,0.0,0.8181818181818182,False,False,False,True
counterfactual_conservative,random,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,63,0.6,False,0.9068250379649666,0.04802906401134932,-0.044406162097719526,0.8181818181818182,False,False,True,True
counterfactual_aggressive,random,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,4,0.0380952380952381,True,0.8628540832451719,0.00405810929155459,-0.08837711681751426,0.3333333333333333,False,False,True,True
simple_recent_stability,random,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,5,0.047619047619047616,True,0.8628540832451719,0.00405810929155459,-0.08837711681751426,0.3333333333333333,False,False,True,True
fixed_0.05,random,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,5,0.047619047619047616,True,0.8628540832451719,0.00405810929155459,-0.08837711681751426,0.3333333333333333,False,False,True,True
fixed_0.10,random,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,10,0.09523809523809523,True,0.8886733622104969,0.029877388256879578,-0.06255783785218927,0.42857142857142855,False,False,True,True
fixed_0.20,random,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,21,0.2,True,0.8990671370233444,0.04027116306972711,-0.052164063039341735,0.5384615384615384,False,False,True,True
exhaustive,random,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,105,1.0,True,0.9512312000626861,0.09243522610906885,0.0,1.0,True,False,False,False
counterfactual_primary,random,e642d6014a5762128a28f85dae2228826e682974,test,49,0.4666666666666667,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_conservative,random,e642d6014a5762128a28f85dae2228826e682974,test,55,0.5238095238095238,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_aggressive,random,e642d6014a5762128a28f85dae2228826e682974,test,22,0.20952380952380953,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
simple_recent_stability,random,e642d6014a5762128a28f85dae2228826e682974,test,6,0.05714285714285714,True,1.0,0.0,0.0,0.5384615384615384,False,False,False,True
fixed_0.05,random,e642d6014a5762128a28f85dae2228826e682974,test,5,0.047619047619047616,True,1.0,0.0,0.0,0.5384615384615384,False,False,False,True
fixed_0.10,random,e642d6014a5762128a28f85dae2228826e682974,test,10,0.09523809523809523,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
fixed_0.20,random,e642d6014a5762128a28f85dae2228826e682974,test,21,0.2,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
exhaustive,random,e642d6014a5762128a28f85dae2228826e682974,test,105,1.0,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,24,0.22857142857142856,True,0.8297197050122157,0.06791791489182131,-0.15988652017493676,0.8181818181818182,False,False,True,True
counterfactual_conservative,static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,63,0.6,False,0.9505310077117098,0.18872921759131545,-0.039075217475442625,1.0,True,False,False,False
counterfactual_aggressive,static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,16,0.1523809523809524,True,0.9277589908435726,0.1659572007231782,-0.06184723434357986,0.8181818181818182,False,False,True,True
simple_recent_stability,static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,4,0.0380952380952381,True,0.8062079522181139,0.044406162097719526,-0.18339827296903854,0.6666666666666666,False,False,True,True
fixed_0.05,static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,5,0.047619047619047616,True,0.8062079522181139,0.044406162097719526,-0.18339827296903854,0.6666666666666666,False,False,True,True
fixed_0.10,static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,10,0.09523809523809523,True,0.8062079522181139,0.044406162097719526,-0.18339827296903854,0.8181818181818182,False,False,True,True
fixed_0.20,static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,21,0.2,True,0.8297197050122157,0.06791791489182131,-0.15988652017493676,0.8181818181818182,False,False,True,True
exhaustive,static_adjacent,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,test,105,1.0,True,0.9896062251871525,0.22780443506675807,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,29,0.2761904761904762,True,1.0,0.02910768238943018,0.0,0.6666666666666666,False,False,False,True
counterfactual_conservative,static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,60,0.5714285714285714,True,1.0,0.02910768238943018,0.0,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,15,0.14285714285714285,True,0.975788054854922,0.004895737244352216,-0.024211945145077962,0.6666666666666666,False,False,True,True
simple_recent_stability,static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,4,0.0380952380952381,True,0.9708923176105698,0.0,-0.02910768238943018,0.8181818181818182,False,False,True,True
fixed_0.05,static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,5,0.047619047619047616,True,0.975788054854922,0.004895737244352216,-0.024211945145077962,0.6666666666666666,False,False,True,True
fixed_0.10,static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,10,0.09523809523809523,True,0.9896062251871525,0.018713907576582645,-0.010393774812847534,0.5384615384615384,False,False,False,True
fixed_0.20,static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,21,0.2,True,0.9896062251871525,0.018713907576582645,-0.010393774812847534,0.6666666666666666,False,False,False,True
exhaustive,static_adjacent,0daf48d0ce4e4200a753c28519f5761b160944fb,test,105,1.0,True,1.0,0.02910768238943018,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,61,0.580952380952381,True,0.9818483242455303,0.11305340175787204,-0.018151675754469743,1.0,True,False,False,False
counterfactual_conservative,static_adjacent,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,63,0.6,False,0.9896062251871525,0.12081130269949425,-0.010393774812847534,1.0,True,False,False,False
counterfactual_aggressive,static_adjacent,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,25,0.23809523809523808,True,0.8687949224876582,0.0,-0.13120507751234178,0.8181818181818182,False,False,True,True
simple_recent_stability,static_adjacent,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,4,0.0380952380952381,True,0.8687949224876582,0.0,-0.13120507751234178,0.6666666666666666,False,False,True,True
fixed_0.05,static_adjacent,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,5,0.047619047619047616,True,0.8687949224876582,0.0,-0.13120507751234178,0.6666666666666666,False,False,True,True
fixed_0.10,static_adjacent,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,10,0.09523809523809523,True,0.8687949224876582,0.0,-0.13120507751234178,0.8181818181818182,False,False,True,True
fixed_0.20,static_adjacent,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,21,0.2,True,0.8687949224876582,0.0,-0.13120507751234178,0.6666666666666666,False,False,True,True
exhaustive,static_adjacent,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,105,1.0,True,1.0,0.13120507751234178,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,1a66df57f88e689438d505474eff73e3a9180c5b,test,33,0.3142857142857143,True,0.7738931964842559,0.16741813129051442,-0.08003845367303775,0.8181818181818182,False,False,True,True
counterfactual_conservative,static_adjacent,1a66df57f88e689438d505474eff73e3a9180c5b,test,61,0.580952380952381,True,0.7756199604526248,0.16914489525888332,-0.07831168970466884,1.0,True,False,False,False
counterfactual_aggressive,static_adjacent,1a66df57f88e689438d505474eff73e3a9180c5b,test,12,0.11428571428571428,True,0.7387252447042175,0.13225017951047602,-0.11520640545307614,0.6666666666666666,False,False,True,True
simple_recent_stability,static_adjacent,1a66df57f88e689438d505474eff73e3a9180c5b,test,4,0.0380952380952381,True,0.616868840006589,0.010393774812847534,-0.23706281015070463,0.5384615384615384,False,False,True,True
fixed_0.05,static_adjacent,1a66df57f88e689438d505474eff73e3a9180c5b,test,5,0.047619047619047616,True,0.6366278495813059,0.030152784387564413,-0.21730380057598775,0.5384615384615384,False,False,True,True
fixed_0.10,static_adjacent,1a66df57f88e689438d505474eff73e3a9180c5b,test,10,0.09523809523809523,True,0.6366278495813059,0.030152784387564413,-0.21730380057598775,0.5384615384615384,False,False,True,True
fixed_0.20,static_adjacent,1a66df57f88e689438d505474eff73e3a9180c5b,test,21,0.2,True,0.7574391522808,0.15096408708705855,-0.09649249787649361,0.6666666666666666,False,False,True,True
exhaustive,static_adjacent,1a66df57f88e689438d505474eff73e3a9180c5b,test,105,1.0,True,0.8539316501572937,0.24745658496355216,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,2747421989619d293c05b0b82a547009128ebadb,test,62,0.5904761904761905,True,0.9609247825245575,0.27657323500407194,-0.039075217475442514,0.8181818181818182,False,False,True,True
counterfactual_conservative,static_adjacent,2747421989619d293c05b0b82a547009128ebadb,test,63,0.6,True,0.9609247825245575,0.27657323500407194,-0.039075217475442514,0.8181818181818182,False,False,True,True
counterfactual_aggressive,static_adjacent,2747421989619d293c05b0b82a547009128ebadb,test,3,0.02857142857142857,True,0.6843515475204855,0.0,-0.31564845247951445,0.42857142857142855,False,False,True,True
simple_recent_stability,static_adjacent,2747421989619d293c05b0b82a547009128ebadb,test,4,0.0380952380952381,True,0.6992148198508501,0.014863272330364552,-0.3007851801491499,0.42857142857142855,False,False,True,True
fixed_0.05,static_adjacent,2747421989619d293c05b0b82a547009128ebadb,test,5,0.047619047619047616,True,0.6992148198508501,0.014863272330364552,-0.3007851801491499,0.42857142857142855,False,False,True,True
fixed_0.10,static_adjacent,2747421989619d293c05b0b82a547009128ebadb,test,10,0.09523809523809523,True,0.6992148198508501,0.014863272330364552,-0.3007851801491499,0.42857142857142855,False,False,True,True
fixed_0.20,static_adjacent,2747421989619d293c05b0b82a547009128ebadb,test,21,0.2,True,0.7227265726449519,0.03837502512446633,-0.2772734273550481,0.5384615384615384,False,False,True,True
exhaustive,static_adjacent,2747421989619d293c05b0b82a547009128ebadb,test,105,1.0,True,1.0,0.31564845247951445,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,28f3343d2419147213e7580934cfc4e0cb88b088,test,32,0.3047619047619048,True,0.9609247825245575,0.12514480812173356,-0.0060602693906082195,0.8181818181818182,False,False,False,True
counterfactual_conservative,static_adjacent,28f3343d2419147213e7580934cfc4e0cb88b088,test,63,0.6,False,0.9747429528567879,0.138962978453964,0.007757900941622209,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,28f3343d2419147213e7580934cfc4e0cb88b088,test,21,0.2,True,0.9505310077117098,0.11475103330888592,-0.016454044203455864,0.8181818181818182,False,False,False,True
simple_recent_stability,static_adjacent,28f3343d2419147213e7580934cfc4e0cb88b088,test,16,0.1523809523809524,True,0.843537875344446,0.007757900941622098,-0.12344717657071969,0.8181818181818182,False,False,True,True
fixed_0.05,static_adjacent,28f3343d2419147213e7580934cfc4e0cb88b088,test,5,0.047619047619047616,True,0.9415771611758031,0.10579718677297922,-0.02540789073936256,0.6666666666666666,False,False,True,True
fixed_0.10,static_adjacent,28f3343d2419147213e7580934cfc4e0cb88b088,test,10,0.09523809523809523,True,0.843537875344446,0.007757900941622098,-0.12344717657071969,0.6666666666666666,False,False,True,True
fixed_0.20,static_adjacent,28f3343d2419147213e7580934cfc4e0cb88b088,test,21,0.2,True,0.9505310077117098,0.11475103330888592,-0.016454044203455864,0.8181818181818182,False,False,False,True
exhaustive,static_adjacent,28f3343d2419147213e7580934cfc4e0cb88b088,test,105,1.0,True,0.9669850519151657,0.13120507751234178,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,29373c5bb0d60320844905916aec09d64c24cd79,test,26,0.24761904761904763,True,0.9378773695257355,0.11711151104942674,-0.05172885566141694,0.8181818181818182,False,False,True,True
counterfactual_conservative,static_adjacent,29373c5bb0d60320844905916aec09d64c24cd79,test,41,0.3904761904761905,True,0.9427731067700877,0.12200724829377896,-0.04683311841706472,0.8181818181818182,False,False,True,True
counterfactual_aggressive,static_adjacent,29373c5bb0d60320844905916aec09d64c24cd79,test,24,0.22857142857142856,True,0.9378773695257355,0.11711151104942674,-0.05172885566141694,0.8181818181818182,False,False,True,True
simple_recent_stability,static_adjacent,29373c5bb0d60320844905916aec09d64c24cd79,test,4,0.0380952380952381,True,0.8207658584763088,0.0,-0.16884036671084368,0.8181818181818182,False,False,True,True
